datetime,0310162,0310174,0310177,0310179,E206271,E207417,E207418,E209177,E209178,E220891,E223756,E231866,E232245,E232246,E238212,E242892,E275843,E283549,E289309,E316370
2022-06-02 02:00:00,0.1313673,0.1807971,,,0.1344623,0.1138232,0.1991493,0.1108637,,0.1195934,,0.154339,0.1437443,0.168308,,,,0.1137029,0.14647,0.134029
2022-06-02 03:00:00,0.1213238,0.2105208,,,0.1447611,0.1195354,0.1506632,0.110965,,0.1168722,,0.174191,0.1331005,0.1418203,,,,0.1109375,0.110877,0.1643993
2022-06-02 04:00:00,0.1176104,0.1892754,,,0.1406196,0.1352536,0.1380145,0.1014392,,0.1199076,,0.174961,0.1327396,0.1447279,,,,0.1175362,0.119228,0.1796703
2022-06-02 05:00:00,0.1417586,0.2116667,,,0.1351703,0.1891449,0.1261268,0.0929746,,0.1325972,,0.214137,0.1586909,0.2077692,,,,0.146413,0.129871,0.2305254
2022-06-02 06:00:00,0.1361796,0.2216944,,,0.1864889,0.1911305,0.1742083,0.1102962,,0.1436806,,0.206161,0.1967656,0.2404786,,,,0.1565,0.118683,0.2829361
2022-06-02 07:00:00,0.1392481,0.2302569,,,0.2481854,0.1808125,0.1883819,0.1363342,,0.1346218,,0.281195,0.1816817,0.2276541,,,,0.1617639,0.1595,0.3697708
2022-06-02 08:00:00,0.128115,0.2482778,,,0.1785333,0.1653417,0.1818805,0.174764,,0.1281141,,0.171959,0.1606077,0.2018069,,,,0.1574444,0.146225,0.2382389
2022-06-02 09:00:00,0.1579873,0.2594444,,,0.152825,0.148075,0.2208361,0.1871754,,0.1237069,,0.206321,0.1581285,0.1876517,,,,0.1355556,0.137708,0.2431139
2022-06-02 10:00:00,0.1417304,0.2851667,,,0.1483194,0.1390639,0.2087,0.1643953,,0.125375,,0.190376,0.1566738,0.1507494,,,,0.1264444,0.122244,0.2176083
2022-06-02 11:00:00,0.1580457,0.2708542,,,0.151491,0.1254063,0.1831424,0.1738705,,0.1206207,,0.190715,0.135904,0.1463674,,,,0.1249653,0.114243,0.1925764
2022-06-02 12:00:00,0.1533787,0.2019444,,,0.145225,0.118625,0.1837694,0.140877,,0.1215486,,0.282815,0.1262953,0.1281023,,,,0.1144722,0.098633,0.1486833
2022-06-02 13:00:00,0.1814255,0.1956944,,,0.1336722,0.1044111,0.1556917,0.1402461,,0.1208569,,0.241392,0.1160512,0.1386764,,,,0.10525,0.123836,0.1457417
2022-06-02 14:00:00,0.184789,0.1825278,,,0.1344722,0.10085,0.1738778,0.1364608,,0.1274403,,0.245504,0.116572,0.1478104,,,,0.1043889,0.105878,0.1580333
2022-06-02 15:00:00,0.1871122,0.1925,,,0.1520951,0.1025451,0.1816944,0.1421661,,0.141405,,0.284314,0.1188551,0.1286782,,,,0.1166667,0.120184,0.1516563
2022-06-02 16:00:00,0.1672686,0.2232222,,,0.1540694,0.1034111,0.1715722,0.1401113,,0.1545182,,0.251311,0.1363879,0.1378447,,,,0.1149444,0.117608,0.1635028
2022-06-02 17:00:00,0.1533677,0.2151667,,,0.160575,0.1122111,0.1791,0.1475805,,0.1241431,,0.190715,0.1680565,0.1374365,,,,0.1159167,0.125045,0.192025
2022-06-02 18:00:00,0.176161,0.2319722,,,0.1727972,0.1212,0.1903083,0.1713649,,0.1280194,,0.186056,0.1652296,0.1818856,,,,0.1097778,0.134745,0.1875639
2022-06-02 19:00:00,0.1609297,0.2643401,,,0.1634771,0.1207639,0.1769449,0.1791198,,0.1270831,,0.206568,0.1268455,0.1194613,,,,0.1152569,0.082882,0.2322125
2022-06-02 20:00:00,0.2233287,0.2213889,,,0.1455667,0.115825,0.1550083,0.1690513,,0.1235444,,0.194083,0.1258921,0.138497,,,,0.10675,0.086886,0.1830472
2022-06-02 21:00:00,0.1467657,0.2513222,,,0.1983195,0.1372222,0.1556558,0.2017922,,0.1211056,,0.212405,0.1487536,0.1655747,,,,0.1223611,0.094342,0.2449222
2022-06-02 22:00:00,0.1591741,0.2575278,,,0.1699139,0.1349806,0.1667949,0.2091839,,0.116075,,0.280315,0.1470196,0.1624697,,,,0.1184167,0.085872,0.2275444
2022-06-02 23:00:00,0.1489629,0.228125,,,0.1750542,0.1447153,0.1732707,0.1625638,,0.1156532,,0.223335,0.1637667,0.194667,,,,0.1145833,0.086431,0.2064612
2022-06-03 00:00:00,0.1285581,0.2374444,,,0.1586028,0.1889,0.1504833,0.1263019,,0.1063653,,0.193596,0.158333,0.1684297,,,,0.1024444,0.094089,0.1657556
2022-06-03 01:00:00,0.1327339,0.1938044,,,0.1336667,0.1654674,0.1485688,0.123279,,0.1047428,,0.174991,0.1590914,0.1460199,,,,0.1083696,0.09267,0.1466703
2022-06-03 02:00:00,0.134066,0.1780435,,,0.1202101,0.1476377,0.1283,0.1185298,,0.1083602,,0.156295,0.1480651,0.1351181,,,,0.134058,0.096096,0.1308986
2022-06-03 03:00:00,0.0994923,0.1547569,,,0.1233632,0.1496861,0.1394861,0.1166314,,0.1083976,,0.147407,0.1230749,0.1319665,,,,0.1256944,0.079142,0.1409549
2022-06-03 04:00:00,0.0925923,0.1537971,,,0.1198007,0.1307645,0.1536449,0.115911,,0.109538,,0.15211,0.1231544,0.1331536,,,,0.1104348,0.074348,0.138808
2022-06-03 05:00:00,0.1203263,0.1596377,,,0.1308297,0.1655616,0.1471804,0.1004634,,0.1212047,,0.167383,0.1594598,0.1250174,,,,0.1011594,0.091862,0.1781123
2022-06-03 06:00:00,0.1287155,0.2111111,,,0.1353667,0.1185111,0.1526361,0.1311226,,0.1238042,,0.189309,0.1458965,0.135612,,,,0.0892778,0.079042,0.3107083
2022-06-03 07:00:00,0.1288531,0.2728125,,,0.134859,0.1096042,0.1405417,0.1507703,,0.1301406,,0.191898,0.1448532,0.1337465,,,,0.0964722,0.087231,0.306309
2022-06-03 08:00:00,0.1366976,0.2815278,,,0.1465,0.1186833,0.1790639,0.1721662,,0.1504417,,0.262457,0.13714,0.1439606,,,,0.1512222,0.090844,0.2789611
2022-06-03 09:00:00,0.1334212,0.2450833,,,0.1435222,0.1159389,0.1814083,0.1650661,,0.1726236,,0.241431,0.1359783,0.1452706,,,,0.1295833,0.091867,0.3136417
2022-06-03 10:00:00,0.1215856,0.2716111,,,0.1370806,0.1195306,0.15755,0.1615163,,0.1480778,,0.267441,0.1340032,0.1414319,,,,0.1207222,0.113369,0.2651278
2022-06-03 11:00:00,0.1217892,0.2907639,,,0.1341701,0.117234,0.1462431,0.1843468,,0.1457257,,0.19171,0.1333719,0.1447181,,,,0.1104167,0.097692,0.2959167
2022-06-03 12:00:00,0.0884662,0.2794445,,,0.1233333,0.1014694,0.1319083,0.1720433,,0.1252028,,0.162567,0.1305084,0.1360956,,,,0.1038889,0.094528,0.3143167
2022-06-03 13:00:00,0.1092358,0.3300556,,,0.1265472,0.0977083,0.1577083,0.1630097,,0.1081057,,0.178452,0.1351387,0.1319283,,,,0.1024722,0.098939,0.2594111
2022-06-03 14:00:00,0.1100635,0.2257692,,,0.1374694,0.1236472,0.1573861,0.1463178,,0.1158986,,,0.1536956,0.1369445,,,,0.0996945,0.096606,0.2931583
2022-06-03 15:00:00,0.0922408,0.2397222,,,0.1532611,0.1237278,0.1548993,0.154387,,0.1205477,,0.171255,0.1471566,0.1311206,,,,0.1059028,0.110003,0.3607674
2022-06-03 16:00:00,0.0967418,0.2857778,,,0.1489722,0.1278944,0.1347333,0.1525085,,0.1692417,,0.162654,0.1186183,0.1248292,,,,0.1134167,0.114853,0.2650778
2022-06-03 17:00:00,0.0936855,0.2108611,,,0.1302722,0.1078583,0.1355694,0.1471521,,0.1276375,,0.150077,0.1143349,0.1358103,,,,0.1095833,0.122733,0.2098917
2022-06-03 18:00:00,0.1032042,0.1853056,,,0.1426944,0.1051139,0.1459,0.1407325,,0.1474889,,0.149396,0.1133082,0.1323367,,,,0.1015833,0.121525,0.1738278
2022-06-03 19:00:00,0.0990821,0.1972917,,,0.1510542,0.1073285,0.1298229,0.1350464,,0.1246154,,0.139026,0.1119697,0.1477171,,,,0.1048472,0.120488,0.2164514
2022-06-03 20:00:00,0.1272595,0.2132738,,,0.16395,0.1259583,0.1294528,0.1246861,,0.1195861,,0.160805,0.1087552,0.1539133,,,,0.1014167,0.130197,0.2141583
2022-06-03 21:00:00,0.1175694,0.1986389,,,0.1549222,0.1304028,0.1313949,0.1266732,,0.1099323,,0.189261,0.1128473,0.1573004,,,,0.1065556,0.114928,0.2470528
2022-06-03 22:00:00,0.118445,0.202,,,0.1362,0.1275472,0.1064109,0.1319707,,0.1233153,,0.22296,0.1180523,0.1569033,,,,0.1101111,0.109714,0.210025
2022-06-03 23:00:00,0.1111678,0.2084444,,,0.1439333,0.1092972,0.1142007,0.1329777,,0.1216295,,0.253684,0.1184244,0.1333774,,,,0.1039167,0.091795,0.1752264
2022-06-04 00:00:00,0.0952915,0.1574444,,,0.1200528,0.1026306,0.1078944,0.1292418,,0.1212931,,0.16646,0.129319,0.1285503,,,,0.1020833,0.088808,0.1457361
2022-06-04 01:00:00,0.0943363,0.1470652,,,0.1179275,0.0961087,0.1127283,0.1248192,,0.1368514,,0.14298,0.1216677,0.118619,,,,0.0992754,0.098743,0.130163
2022-06-04 02:00:00,0.1165726,0.159529,,,0.1210514,0.1023341,0.1178623,0.1286556,,0.1345067,,0.157593,0.1133338,0.1008416,,,,0.1026812,0.101065,0.1441884
2022-06-04 03:00:00,0.0909455,0.1492708,,,0.1257243,0.1000951,0.1049132,0.1224807,,0.1134127,,0.143792,0.115647,0.1145522,,,,0.100625,0.087079,0.1398576
2022-06-04 04:00:00,0.0807399,0.1252536,,,0.1215362,0.1008768,0.1007609,0.1254301,,0.109404,,0.125369,0.1118139,0.1090277,,,,0.0997826,0.08687,0.1161232
2022-06-04 05:00:00,0.1137087,0.1316304,,,0.1144094,0.1074964,0.1111667,0.1144272,,0.1170463,,0.143379,0.1101787,0.1091169,,,,0.1005072,0.097912,0.1212754
2022-06-04 06:00:00,0.1208717,0.1979167,,,0.1207139,0.107825,0.104325,0.1196012,,0.1136153,,0.157051,0.1121645,0.1030176,,,,0.0919722,0.095586,0.16825
2022-06-04 07:00:00,0.1070377,0.1933056,,,0.1177257,0.1079444,0.1083782,0.121848,,0.1138475,,0.158182,0.1140093,0.1162771,,,,0.0937708,0.101724,0.2062465
2022-06-04 08:00:00,0.1112368,0.2036232,,,0.1201889,0.104675,0.1177464,0.1273012,,0.1141347,,0.162754,0.116257,0.1193319,,,,0.099,0.116641,0.1785725
2022-06-04 09:00:00,0.2377575,0.2736594,,,0.1251917,0.1112139,0.1231225,0.1278949,,0.1128875,,0.162286,0.1245804,0.121543,,,,0.0921389,0.12489,0.1921522
2022-06-04 10:00:00,0.1031847,0.2344722,,,0.1219222,0.1095306,0.1112861,0.1220132,,0.1127556,,0.159516,0.1376379,0.1129617,,,,0.0933333,0.121008,0.1707306
2022-06-04 11:00:00,0.0974178,0.1976111,,,0.1321937,0.1006979,0.107598,0.1207281,,0.1075486,,0.156342,0.1345452,0.1097717,,,,0.1006458,0.112566,0.2074597
2022-06-04 12:00:00,0.1056016,0.2034722,,,0.1169194,0.1025917,0.1103194,0.1206669,,0.1135861,,0.152226,0.1119312,0.1077671,,,,0.1023333,0.104811,0.5195667
2022-06-04 13:00:00,0.1238075,0.2430833,,,0.116375,0.0999583,0.111875,0.1213478,,0.1289361,,0.162205,0.1909718,0.1197563,,,,0.107,0.113694,0.2780195
2022-06-04 14:00:00,0.15794,0.2196597,,,0.1168361,0.1037778,0.1176639,0.1247319,,0.131593,,0.216553,0.1046798,0.1197517,,,,0.1055278,0.116275,0.2396167
2022-06-04 15:00:00,0.1390277,0.2405069,,,0.1138292,0.1035278,0.1275653,0.1180895,,0.1305835,,0.164973,0.1104837,0.1300773,,,,0.1022778,0.116722,0.2460778
2022-06-04 16:00:00,0.1226874,0.24875,,,0.1140861,0.0993667,0.1232639,0.1129268,,0.1334236,,0.169907,0.1147772,0.1350421,,,,0.1134722,0.099,0.2310222
2022-06-04 17:00:00,0.1398124,0.2752222,,,0.1238028,0.1028417,0.124425,0.1453549,,0.162218,,0.16842,0.1234477,0.1114022,,,,0.1163889,0.116328,0.2637083
2022-06-04 18:00:00,0.1316077,0.2265833,,,0.1235694,0.107575,0.1117306,0.1299511,,0.1374931,,0.140735,0.1257465,0.1149057,,,,0.1261111,0.108031,0.2121083
2022-06-04 19:00:00,0.1208081,0.2339583,,,0.1160611,0.1197083,0.1284109,0.1320001,,0.1426593,,0.167383,0.1711754,0.1365419,,,,0.1056944,0.098972,0.2601222
2022-06-04 20:00:00,0.1219875,0.2198889,,,0.1415833,0.1056833,0.1524278,0.1615474,,0.1451597,,0.1504,0.1494523,0.1283924,,,,0.0990278,0.112558,0.2283139
2022-06-04 21:00:00,0.1026142,0.2193889,,,0.1913833,0.1238167,0.151779,0.1555628,,0.1571236,,0.139589,0.143594,0.1394683,,,,0.1036944,0.106106,0.2115139
2022-06-04 22:00:00,0.1145341,0.2564722,,,0.1528139,0.1340722,0.1563196,0.1323213,,0.1817333,,0.147758,0.1430276,0.1349486,,,,0.1054722,0.123314,0.2847944
2022-06-04 23:00:00,0.1116513,0.2680117,,,0.159659,0.1317986,0.1477245,0.1465351,,0.1591957,,0.160215,0.1521163,0.1410974,,,,0.1121528,0.108497,0.2055639
2022-06-05 00:00:00,0.1035127,0.21575,,,0.158725,0.1140056,0.1330917,0.1329279,,0.1459069,,0.168503,0.1438495,0.1321975,,,,0.1229444,0.124256,0.1851361
2022-06-05 01:00:00,0.0989418,0.1881522,,,0.1460362,0.1022536,0.1175254,0.1260238,,0.1439873,,0.173625,0.1286848,0.1214101,,,,0.1298551,0.104544,0.1375145
2022-06-05 02:00:00,0.1243285,0.1969203,,,0.1306391,0.1018543,0.1047732,0.1070265,,0.1385846,,0.159893,0.1091352,0.1344739,,,,0.1257971,0.121935,0.1390217
2022-06-05 03:00:00,0.0986194,0.198507,,,0.1268271,0.0950347,0.110625,0.1066288,,0.1415469,,0.168515,0.1042908,0.1153565,,,,0.111875,0.101783,0.1306875
2022-06-05 04:00:00,0.0978497,0.1613768,,,0.1181775,0.0893659,0.1045254,0.0985155,,0.1401359,,0.158948,0.0962383,0.1033345,,,,0.1097464,0.091772,0.1245036
2022-06-05 05:00:00,0.1027519,0.1582246,,,0.1134457,0.1025688,0.0973428,0.1042576,,0.1222681,,0.163072,0.1094154,0.1077878,,,,0.108442,0.108475,0.1380688
2022-06-05 06:00:00,0.0938258,0.1736111,,,0.1162028,0.0989917,0.1045361,0.119059,,0.1245472,,0.168514,0.0988089,0.1123782,,,,0.0921111,0.091192,0.147175
2022-06-05 07:00:00,0.1063498,0.1884028,,,0.1124715,0.1055049,0.106691,0.1052982,,0.1189514,,0.152872,0.1008901,0.10991,,,,0.0910972,0.089058,0.2074201
2022-06-05 08:00:00,0.1060201,0.1778986,,,0.1170036,0.1041583,0.1068472,0.1162047,,0.1150333,,0.143051,0.1094176,0.1162391,,,,0.0989716,0.089275,0.1942139
2022-06-05 09:00:00,0.1101167,0.213087,,,0.1264239,0.1134778,0.1150797,0.1283036,,0.1236681,,0.147981,0.1099893,0.1201158,,,,0.1136222,0.113058,0.2221833
2022-06-05 10:00:00,0.1377281,0.243,,,0.1298917,0.1099167,0.1214833,0.124279,,0.1109431,,0.158114,0.1362494,0.1391392,,,,0.1091389,0.104833,0.2233583
2022-06-05 11:00:00,0.1145661,0.2285764,,,0.1411062,0.1136951,0.1430486,0.1350707,,0.1044601,,0.144842,0.1349301,0.1400218,,,,0.0986944,0.094959,0.2507431
2022-06-05 12:00:00,0.1226813,0.2376111,,,0.1148167,0.0912889,0.1223833,0.1498261,,0.1267889,,0.153055,0.1347107,0.09947,,,,0.0936111,0.093997,0.2215333
2022-06-05 13:00:00,0.1120037,0.1597222,,,0.109325,0.0888222,0.102825,0.1385301,,0.1260431,,0.148677,0.127152,0.1008788,,,,0.0955,0.075836,0.186975
2022-06-05 14:00:00,0.0944108,0.1617778,,,0.1086056,0.0947694,0.1057917,0.1248992,,0.1228819,,0.149473,0.1167257,0.0993602,,,,0.1009444,0.077731,0.1734194
2022-06-05 15:00:00,0.0995689,0.1773958,,,0.1107299,0.096734,0.1063368,0.1348451,,0.1148657,,0.155442,0.1101405,0.1069852,,,,0.1044514,0.076108,0.1841458
2022-06-05 16:00:00,0.1244028,0.1663056,,,0.1151972,0.0977361,0.1120306,0.1342734,,0.1288569,,0.16537,0.1063032,0.1020253,,,,0.1017778,0.089906,0.1958306
2022-06-05 17:00:00,0.0998451,0.1093889,,,0.11645,0.0961222,0.10805,0.1245315,,0.1180431,,0.134125,0.1118525,0.096562,,,,0.0956945,0.097006,0.1277139
2022-06-05 18:00:00,0.1118478,0.1246944,,,0.110275,0.1007972,0.107375,0.1242169,,0.1112056,,0.149579,0.1118918,0.0985938,,,,0.0963056,0.095478,0.1859778
2022-06-05 19:00:00,0.0942837,0.1436806,,,0.113325,0.1000917,0.0956701,0.1371324,,0.1123367,,0.146349,0.1095192,0.1029566,,,,0.0901736,0.099824,0.1859896
2022-06-05 20:00:00,0.0913666,0.1435833,,,0.1132917,0.0945361,0.0980222,0.1410749,,0.1154903,,0.15749,0.1178215,0.1019261,,,,0.0915278,0.097161,0.2413333
2022-06-05 21:00:00,0.101107,0.1456111,,,0.1048444,0.1068111,0.1106848,0.1599901,,0.1041792,,0.139632,0.1068059,0.1285183,,,,0.0935555,0.092086,0.2987806
2022-06-05 22:00:00,0.1178102,0.1519167,,,0.1062694,0.0909278,0.096842,0.1538751,,0.1090403,,0.15643,0.1012174,0.1105543,,,,0.0957778,0.089628,0.1468083
2022-06-05 23:00:00,0.1024011,0.1505903,,,0.1047688,0.0925764,0.0966238,0.1191693,,0.1121819,,0.151876,0.0983162,0.0998661,,,,0.0994097,0.088659,0.1191278
2022-06-06 00:00:00,0.0868257,0.1194722,,,0.1040611,0.0947222,0.0971639,0.1651451,,0.1092222,,0.142478,0.0937448,0.1001625,,,,0.1033056,0.077858,0.1067917
2022-06-06 01:00:00,0.0759033,0.1060507,,,0.099779,0.092192,0.1020326,0.1199002,,0.1088062,,0.148697,0.0926519,0.0905866,,,,0.1017029,0.07625,0.1024493
2022-06-06 02:00:00,0.1095716,0.1125507,,,0.1081007,0.1033565,0.0953377,0.1118137,,0.1049007,,0.149965,0.0897761,0.0884117,,,,0.1060507,0.089909,0.1030616
2022-06-06 03:00:00,0.0928903,0.1115025,,,0.104066,0.0906604,0.0943646,0.1098957,,0.1013646,,0.148331,0.0941181,0.0869289,,,,0.0988889,0.074659,0.1052847
2022-06-06 04:00:00,0.0874555,0.0954348,,,0.1025435,0.0905507,0.0990544,0.1016576,,0.1068152,,0.138612,0.1028236,0.0909537,,,,0.0921014,0.072348,0.1315507
2022-06-06 05:00:00,0.1140128,0.101087,,,0.1173841,0.1076051,0.1104739,0.1014062,,0.1290148,,0.141921,0.1071824,0.1038718,,,,0.1028986,0.096414,0.1290652
2022-06-06 06:00:00,0.1184328,0.1484722,,,0.1263972,0.1060726,0.1246361,0.1255805,,0.1244236,,0.187409,0.12561,0.1303053,,,,0.0973611,0.088792,0.2348556
2022-06-06 07:00:00,0.1024893,0.1651736,,,0.1268868,0.1009444,0.1225799,0.1252683,,0.1157334,,0.180316,0.1181963,0.1171562,,,,0.1581944,0.077257,0.2409479
2022-06-06 08:00:00,0.1060064,0.1985556,,,0.1308667,0.1140417,0.1284417,0.1156332,,0.1189458,,0.189806,0.1050379,0.1062992,,,,0.2023889,0.074025,0.2236222
2022-06-06 09:00:00,0.1034623,0.2048778,,,0.1153111,0.0940194,0.1301278,0.1111896,,0.1350639,,0.173475,0.0992528,0.0990437,,,,0.0956111,0.083603,0.2392944
2022-06-06 10:00:00,0.0940797,0.1808333,,,0.1154806,0.0922639,0.1301,0.1319075,,0.1103389,,0.144589,0.1040918,0.0912363,,,,0.1010556,0.082625,0.1911361
2022-06-06 11:00:00,0.1092517,0.1565139,,,0.1115069,0.0924931,0.1159479,0.1385297,,0.1132817,,0.178981,0.1011548,0.0931372,,,,0.1008333,0.076221,
2022-06-06 12:00:00,0.1161011,0.1808889,,,0.1129833,0.0910889,0.1052917,0.1431825,,0.1175764,,0.151115,0.1048661,0.1017804,,,,0.0930278,0.072903,
2022-06-06 13:00:00,0.1255386,0.1836181,,,0.1123083,0.0981056,0.1126417,0.1333126,,0.1227111,,,0.1059312,0.1029179,,,,0.0922778,0.073956,0.1817389
2022-06-06 14:00:00,0.1508746,0.1553774,,,0.1141889,0.0924472,0.12045,0.1281872,,0.1240361,,0.175832,0.1184921,0.1057234,,,,0.1076111,0.076908,0.159
2022-06-06 15:00:00,0.1349213,0.1764306,,,0.11,0.0976917,0.1196891,0.1074927,,0.1097544,,0.203841,0.1117925,0.1094503,,,,0.0934097,0.071316,0.1711632
2022-06-06 16:00:00,0.1432496,0.1621667,,,0.1045722,0.0864194,0.1033639,0.0974085,,0.1378833,,0.198202,0.1182914,0.0953264,,,,0.0980833,0.075364,0.1510472
2022-06-06 17:00:00,0.13461,0.1479167,,,0.1052278,0.0860778,0.1168806,0.0944823,,0.1417042,,0.163888,0.1189121,0.1014854,,,,0.0981667,0.079811,0.1221278
2022-06-06 18:00:00,0.1399057,0.1401667,,,0.1016444,0.0916944,0.1045556,0.0914051,,0.13185,,0.167976,0.1182057,0.1112947,,,,0.0991944,0.079478,0.1299611
2022-06-06 19:00:00,0.1608475,0.1662153,,,0.1085465,0.0930486,0.1182422,0.0974853,,0.12925,,0.152076,0.1138267,0.1049019,,,,0.0973958,0.082177,0.1270431
2022-06-06 20:00:00,0.1322391,0.1834167,,,0.1148028,0.0953444,0.1297611,0.1073632,,0.122225,,0.14667,0.1284623,0.1134694,,,,0.0901667,0.091272,0.1828778
2022-06-06 21:00:00,0.1788038,0.1932222,,,0.1406333,0.1004833,0.1313551,0.1428212,,0.1697042,,0.166403,0.1301837,0.1150557,,,,0.0888889,0.098425,0.2198222
2022-06-06 22:00:00,0.1782743,0.1971111,,,0.1400861,0.1035417,0.1400601,0.1440656,,0.1497097,,0.150626,0.1157911,0.1067516,,,,0.0871667,0.10025,0.1752167
2022-06-06 23:00:00,0.1378363,0.1627014,,,0.1537382,0.1120729,0.1333347,0.111796,,0.1801796,,0.14564,0.1153017,0.1325939,,,,0.0898125,0.122278,0.1565896
2022-06-07 00:00:00,0.1502423,0.1791111,,,0.1348333,0.1348389,0.1443972,0.1148929,,0.1500486,,0.152946,0.1175013,0.1296719,,,,0.0955833,0.121267,0.1402556
2022-06-07 01:00:00,0.1312445,0.1574275,,,0.1467536,0.1493732,0.1642101,0.1076753,,0.1137029,,0.153275,0.1170345,0.1284018,,,,0.0988768,0.096826,0.1664891
2022-06-07 02:00:00,0.1667835,0.1365942,,,0.1360145,0.1669819,0.1135101,0.0896786,,0.1125532,,0.185374,0.1174583,0.1232199,,,,0.1088406,0.126773,0.1165072
2022-06-07 03:00:00,0.1414741,0.1445833,,,0.1359646,0.1552583,0.1119792,0.0999983,,0.135599,,0.188672,0.1207545,0.1094606,,,,0.1169792,0.108993,0.141816
2022-06-07 04:00:00,0.1334149,0.1355797,,,0.1126775,0.1523442,0.1114203,0.1031672,,0.1401141,,0.185255,0.1089696,0.1073831,,,,0.1294203,0.114105,0.1320217
2022-06-07 05:00:00,0.1553373,0.1436232,,,0.1228406,0.1732913,0.1315254,0.1110867,,0.1410978,,0.186897,0.1332206,0.149687,,,,0.1214493,0.121809,0.2446522
2022-06-07 06:00:00,0.151163,0.1751204,,,0.1414472,0.1636417,0.1468806,0.1042238,,0.1205431,,0.238247,0.1591665,0.1558003,,,,0.1110833,0.117656,0.3565111
2022-06-07 07:00:00,0.1699933,0.2192014,,,0.1453174,0.1324792,0.1652917,0.1382479,,0.114059,,0.187169,0.1415557,0.1576572,,,,0.1226042,0.104544,0.2331146
2022-06-07 08:00:00,0.1134215,0.2067222,,,0.1578417,0.1298417,0.2016354,0.1376765,,0.1097667,,0.190676,0.1481244,0.1197847,,,,0.1265278,0.098211,0.2536889
2022-06-07 09:00:00,0.1307607,0.1875833,,,0.1504417,0.0948056,0.1690722,0.1611283,,0.1106222,,0.230107,0.1328239,0.1003305,,,,0.117,0.087331,0.2276028
2022-06-07 10:00:00,0.141838,0.251,,,0.1474,0.0972389,0.1513167,0.1655201,,0.1158153,,0.183657,0.1560776,0.1302264,,,,0.1238056,0.092703,0.1828333
2022-06-07 11:00:00,0.2572753,0.2046875,,,0.150341,0.097959,0.1466111,0.156223,,0.1158351,,0.180285,0.1539066,0.0968,,,,0.1133611,0.095713,0.2034757
2022-06-07 12:00:00,0.3025312,0.2011945,,,0.1627583,0.0950222,0.1596917,0.1311007,,0.1181514,,0.154473,0.1591208,0.1040488,,,,0.1081111,0.105961,0.1731056
2022-06-07 13:00:00,0.3435835,0.2116389,,,0.1618528,0.0949778,0.1721945,0.1450559,,0.1135764,,0.165343,0.1634366,0.1239041,,,,0.1127222,0.108917,0.1884667
2022-06-07 14:00:00,0.3876913,0.1951667,,,0.1770361,0.0984167,0.15705,0.1189475,,0.1243208,,0.203627,0.1732468,0.1265382,,,,0.1085556,0.110133,0.1642778
2022-06-07 15:00:00,0.2190262,0.1876042,,,0.176359,0.1082347,0.1765764,0.1274081,,0.1284361,,0.200234,0.1632927,0.1233879,,,,0.1241667,0.116456,0.1810139
2022-06-07 16:00:00,0.3243425,0.2268611,,,0.1938,0.1130278,0.2236861,0.1993517,,0.1721486,,0.223818,0.1822385,0.1296737,,,,0.0976389,0.119747,0.2322361
2022-06-07 17:00:00,0.2209027,0.2065278,,,0.1928556,0.1120083,0.2041167,0.1189837,,0.1799778,,0.211438,0.226185,0.1747773,,,,0.0965556,0.128539,0.2270333
2022-06-07 18:00:00,0.3814633,0.2003889,,,0.20585,0.1253722,0.2162389,0.137411,,0.1757944,,0.187561,0.2407591,0.2162098,,,,0.1013889,0.1288,0.1973083
2022-06-07 19:00:00,0.2016371,0.2430556,,,0.1817757,0.1292653,0.195684,0.1515362,,0.1838597,,0.217622,0.2215651,0.1306875,,,,0.1037153,0.160415,0.2584201
2022-06-07 20:00:00,0.2296282,0.2760833,,,0.1611417,0.1375917,0.1893167,0.1831178,,0.1733431,,0.176203,0.195531,0.2038367,,,,0.1081667,0.123917,0.3380917
2022-06-07 21:00:00,0.2091986,0.2950056,,,0.1683778,0.1619028,0.2187754,0.1920751,,0.167178,,0.193669,0.2017031,0.2310478,,,,0.1005,0.117756,0.3315805
2022-06-07 22:00:00,0.1958376,0.3154222,,,0.1735,0.1286508,0.2600812,0.182886,,0.1913972,,0.182973,0.1760444,0.1817683,,,,0.0981667,0.120767,0.3977056
2022-06-07 23:00:00,0.1369926,0.2401528,,,0.1930389,0.1336347,0.2299272,0.1400778,,0.142001,,0.154587,0.1433707,0.1939255,,,,0.1048819,0.127623,0.3124986
2022-06-08 00:00:00,0.1312863,0.1969056,,,0.1793056,0.1508944,0.1821139,0.1151131,,0.1294764,,0.154076,0.1179376,0.1547853,,,,0.1158611,0.131814,0.185525
2022-06-08 01:00:00,0.0892603,0.1420652,,,0.1513043,0.14875,0.1515942,0.1115541,,0.128692,,0.133422,0.1116901,0.1308007,,,,0.1423188,0.105754,0.2095688
2022-06-08 02:00:00,0.1184261,0.1646739,,,0.1279029,0.1323877,0.1223551,0.0968351,,0.1222717,,0.149531,0.1035983,0.1149072,,,,0.1694928,0.106091,0.2066123
2022-06-08 03:00:00,0.0944322,0.1469097,,,0.1199465,0.1169118,0.1182569,0.1046458,,0.1263038,,0.151131,0.1043056,0.1196817,,,,0.1198194,0.093069,0.1394618
