datetime,0310162,0310177,0310179,0450307,0550502,0605008,E206271,E207417,E207418,E207723,E209177,E209178,E216670,E220217,E220891,E222520,E222778,E223615,E223616,E223756,E225267,E227431,E229797,E231866,E232244,E232246,E234670,E238212,E240337,E249492,E263701,E269223,E271963,E273483,E275843,E282711,E283549,E285829,E286369,E289309,E292149,E293810,E304570,M107004
2022-04-29 22:00:00,5.914694,3.634139,3.2406,0.975569,8.885457,6.363541,5.577083,4.0655,3.692917,4.605536,2.719722,8.398583,4.0,8.0,7.901361,7.710621,4.546009,6.0,,6.93125,8.542387,0.0,5.0,6.0,4.483597,4.33075,5.0,9.998305,4.0,4.07775,7.007791,5.0,12.05742,1.001389,5.842111,0.0,6.586667,9.0,12.13411,7.585805,11.56682,4.935314,6.329623,20.36336
2022-04-29 23:00:00,5.183167,3.99775,3.728683,1.569,4.931026,6.973179,7.022944,6.396333,3.622083,6.924844,2.383333,6.013722,3.0,5.0,6.431667,7.710621,3.795433,4.0,0.0,5.244278,8.582554,1.0,4.0,4.0,3.508236,3.6265,6.0,6.088722,4.0,3.66668,2.636722,14.0,5.496535,2.99722,4.471778,0.0,7.202417,9.0,12.92562,7.533333,13.1161,3.970211,7.897827,32.41972
2022-04-30 00:00:00,5.11069,3.713588,3.170642,2.153563,3.712443,6.171998,7.266071,8.122528,4.11225,6.283969,2.164472,7.160555,0.0,3.0,5.399006,8.931624,4.09336,4.0,0.0,3.287667,11.43128,3.0,4.0,4.0,3.245611,7.060417,9.0,6.064083,5.0,3.913887,3.320003,26.0,5.510703,3.99861,4.87575,0.0,6.613139,7.0,10.09918,7.116445,15.33156,4.018322,8.259078,6.873106
2022-04-30 01:00:00,4.119843,3.288532,2.311344,3.759443,4.501986,6.002305,8.31,5.886242,4.653771,3.867156,1.659359,8.519248,2.0,8.0,7.063426,7.710621,4.204822,3.0,1.0,2.981216,8.064182,4.0,5.0,4.0,3.600016,3.947364,6.0,9.702615,4.0,4.703355,4.326257,32.0,4.369043,7.994442,3.706569,,5.067386,7.0,8.371298,8.981811,12.45735,4.389944,6.428829,2.342
2022-04-30 02:00:00,3.517944,3.121305,2.053828,4.912096,4.637804,5.489193,5.920195,4.207305,4.167555,2.902789,1.639151,7.303611,2.0,6.0,7.213028,5.757019,4.81296,2.0,0.0,3.537972,5.829111,3.0,7.0,2.0,3.160556,2.937472,4.0,7.589611,2.0,5.635138,2.607027,8.0,3.481591,11.99444,3.335194,0.0,4.786528,5.0,9.027083,9.625889,10.71624,4.950447,4.915074,2.745249
2022-04-30 03:00:00,3.026472,3.105611,4.742486,6.072514,4.323207,5.60468,5.081861,4.327028,3.178195,2.242114,1.362861,6.322444,1.0,4.0,5.994028,3.559217,5.534789,3.0,0.0,4.304278,5.994443,4.0,6.0,3.0,2.662319,3.2025,2.0,6.039611,3.0,5.83725,2.867319,7.0,3.509635,9.004165,2.372167,0.0,3.6615,4.0,7.267901,7.212778,7.351528,4.347694,4.716684,1.938444
2022-04-30 04:00:00,3.072917,3.140889,2.041067,5.402097,4.063402,5.96104,4.9445,3.798389,3.332361,2.652503,1.235778,7.034222,1.0,4.0,7.920139,0.873015,5.232419,1.0,3.0,4.694861,4.662527,3.0,5.0,3.0,2.168514,4.568611,3.0,6.394235,4.0,6.251513,2.289707,10.0,5.06998,8.001387,2.157472,0.0,3.081056,2.0,6.307665,8.593667,6.90147,3.308053,4.083033,1.69075
2022-04-30 05:00:00,2.97825,3.0575,1.498265,5.38379,4.111929,6.664054,4.842916,3.510611,3.573833,2.787228,0.9040555,4.653306,1.0,1.0,5.888639,1.849817,4.932733,2.0,5.0,2.638389,5.899193,2.0,3.0,2.0,1.839639,4.757083,3.0,6.224139,5.0,5.713512,2.992512,15.0,3.523262,8.0,2.341,1.0,4.167278,0.0,6.884582,5.733583,6.201757,3.249525,4.194356,1.84436
2022-04-30 06:00:00,3.048722,2.935778,1.681578,6.662387,5.434666,6.658207,4.157278,4.822278,6.413833,2.668428,0.8890556,3.818778,3.0,2.0,4.855528,3.315017,4.96364,2.0,1.0,2.1785,6.288,2.0,3.0,1.0,1.792264,3.567472,2.0,4.598861,4.0,6.750137,2.957472,15.0,3.689399,7.001389,2.361556,1.0,3.533167,3.0,7.33793,4.128917,10.15739,3.475556,3.950953,1.791388
2022-04-30 07:00:00,3.295,2.984,2.716035,5.353457,4.117958,7.554165,4.94075,4.265917,5.377472,2.677506,1.221667,3.520056,3.0,4.0,4.199167,3.559217,6.148838,3.0,2.0,1.599944,6.340221,3.0,1.0,4.0,1.724764,1.539722,1.0,3.702639,4.0,6.540666,3.368875,14.0,3.935673,4.004167,1.890528,1.0,2.920917,4.0,7.674722,3.882389,11.99197,3.323439,3.734724,1.408527
2022-04-30 08:00:00,3.363534,3.406469,1.936906,4.926603,3.969332,6.402694,4.509851,7.863722,4.264333,2.496133,1.275389,2.917972,0.0,3.0,3.370029,6.73382,5.381529,4.0,0.0,1.532111,2.275119,2.0,1.0,3.0,1.629667,1.573988,3.0,3.298694,6.0,5.588166,3.715559,13.0,3.989538,4.99861,2.28825,4.0,3.827028,5.0,7.345068,4.130167,7.647185,2.840519,3.549721,1.342175
2022-04-30 09:00:00,3.222201,3.492885,2.16159,3.474633,4.593264,5.69804,4.982455,10.75513,4.060987,2.573534,1.064242,3.328268,0.0,1.0,3.313303,15.76923,4.008539,6.0,0.0,1.258608,3.337157,2.0,2.0,3.0,1.602631,2.603727,5.0,2.243104,9.0,5.182998,8.77158,14.0,3.672941,5.0,3.167026,7.0,4.532811,4.0,10.94179,3.566046,5.135507,2.763257,3.429831,2.110249
2022-04-30 10:00:00,3.052861,4.676722,2.265217,2.23443,5.093111,4.179333,6.166417,7.483194,7.54975,2.650108,1.044083,3.427389,0.0,0.0,4.140555,7.954823,4.168178,6.0,0.0,1.496556,3.560861,3.0,2.0,4.0,2.377597,3.126778,4.0,2.657528,10.0,4.840875,6.309887,10.0,3.621331,2.004167,3.560472,3.0,4.500361,2.0,11.38565,3.890278,3.675354,2.814595,3.524113,2.492361
2022-04-30 11:00:00,3.145833,6.336639,1.376183,1.643,4.789708,3.695625,8.152056,10.64456,4.607,2.046803,1.800889,3.573333,2.0,1.0,5.390639,5.512819,4.160536,3.0,0.0,1.368028,3.343861,4.0,2.0,4.0,2.293056,4.597417,1.0,2.900667,7.0,4.667125,4.022777,8.0,2.528649,3.99722,4.371139,0.0,3.506472,3.0,12.3643,4.209694,3.608087,3.178608,10.78549,2.497055
2022-04-30 12:00:00,2.720917,2.934944,1.893644,1.668818,5.068972,3.797486,5.216333,7.013139,2.773111,1.570278,1.723,2.769806,3.0,3.0,3.966167,2.094017,3.964788,2.0,1.0,2.319556,3.717499,5.0,4.0,3.0,3.163278,2.115639,3.0,3.011278,7.0,5.176332,3.906861,18.0,3.37163,4.99861,3.661917,0.0,2.729333,3.0,7.857375,3.882722,3.763813,3.962595,4.310401,2.865139
2022-04-30 13:00:00,1.839889,1.94775,1.674175,1.415444,4.999639,4.494305,3.160361,3.479972,2.593583,1.315504,1.6435,1.497361,5.0,2.0,5.321222,3.070817,3.236754,5.0,1.0,2.748972,4.220665,6.0,5.0,4.0,3.502875,1.296556,3.0,2.539084,9.0,4.332333,3.691318,10.0,3.301668,4.001389,3.664528,0.0,2.844278,4.0,7.210986,4.019917,4.672261,6.920322,3.743521,3.539833
2022-04-30 14:00:00,1.702861,1.274194,2.043792,0.301631,5.665207,5.501359,2.897472,3.361944,2.391972,0.9969019,2.018028,1.521694,3.0,2.0,7.275195,4.047618,2.33588,3.0,3.0,3.245194,4.293304,3.0,4.0,4.0,1.480597,1.320444,4.0,1.872667,6.0,3.637875,4.085083,8.0,3.368741,5.99722,5.768028,0.0,2.235194,4.0,10.29279,2.4245,4.566686,11.17867,3.301093,4.875666
2022-04-30 15:00:00,1.924278,3.448583,4.446203,0.150179,4.95811,26.87797,3.14925,5.643528,5.443528,1.03464,2.663278,1.348917,2.0,2.0,7.564778,3.803419,2.36109,0.0,4.0,4.387222,4.805888,0.0,4.0,5.0,0.3525139,1.928417,4.0,1.032833,4.0,3.916069,3.711138,9.0,2.893516,6.0,4.072889,0.0,3.895222,1.0,9.248639,1.372778,4.219592,6.81952,2.954492,5.632944
2022-04-30 16:00:00,2.912127,6.495847,4.192772,0.365509,4.410915,15.46421,3.152202,6.322834,5.780639,3.153967,2.526611,1.139194,2.0,2.0,4.254854,4.291819,2.796607,4.0,9.0,9.905972,4.893898,0.0,1.0,7.0,1.739722,1.69119,3.0,1.343528,5.0,4.051304,3.389194,13.0,3.35237,5.001389,5.600056,,4.7825,1.0,4.809278,1.886361,3.848265,6.21846,2.469357,5.552456
2022-04-30 17:00:00,3.599119,7.043705,4.852314,0.27342,4.381902,9.412708,5.194334,5.881601,4.99019,3.674732,3.992575,1.169771,2.0,0.0,2.260617,4.78022,2.513011,4.0,15.0,8.744124,5.392695,0.0,4.0,5.0,7.169461,2.781788,2.0,2.696177,4.0,4.668934,4.662428,9.0,3.654897,5.0,5.249216,0.0,5.612745,4.0,5.139546,3.51666,4.081822,8.626746,2.569822,5.425638
2022-04-30 18:00:00,3.565389,6.227972,5.125486,0.322387,4.759109,10.74489,6.304472,4.591528,3.9915,2.730819,4.735667,1.615222,4.0,2.0,3.149833,3.559217,3.219079,4.0,7.0,7.456778,5.944026,1.0,3.0,5.0,8.422236,3.198917,1.0,4.131,4.0,6.111498,6.989819,6.0,2.718631,5.0,5.333889,0.0,4.333861,4.0,8.828,4.589111,4.942143,8.248594,3.127798,5.610582
2022-04-30 19:00:00,3.25425,4.404194,5.047553,1.318235,4.154416,11.53543,6.496,4.957278,6.368611,2.795928,6.638195,1.923917,6.0,1.0,3.015389,5.024419,3.042984,8.0,3.0,6.694722,6.029139,2.0,1.0,4.0,7.980403,1.829889,3.0,3.602806,5.0,6.686777,6.243124,3.0,2.943037,5.99861,6.753472,3.0,3.298278,3.0,6.75293,5.382945,5.619832,3.308969,3.865859,5.540082
2022-04-30 20:00:00,4.579278,3.363028,6.271025,3.663958,6.690791,63.84649,5.782805,5.444722,5.339611,3.927364,6.58625,1.996056,4.0,0.0,4.250556,5.757019,4.041784,11.0,4.0,10.24642,6.898554,4.0,4.0,6.0,8.342361,3.652917,9.0,5.942972,5.0,8.27919,11.84375,2.0,7.965507,5.001389,7.343444,4.0,4.146111,5.0,5.703361,9.120194,6.549344,4.609983,3.659604,8.202666
2022-04-30 21:00:00,4.731945,6.012389,5.312425,3.905179,8.729665,53.83647,7.289083,6.443555,2.598278,3.264761,5.128861,1.699667,2.0,4.0,6.638861,1.849817,3.667678,6.0,4.0,11.70872,13.39841,2.0,6.0,5.0,9.342875,3.742167,7.0,9.602083,4.0,11.29664,14.79784,7.0,6.69129,2.004167,3.613167,3.0,4.719028,8.0,6.961568,14.92161,8.67816,5.957411,4.940405,20.59336
2022-04-30 22:00:00,8.257778,3.449056,3.700503,5.087569,11.59348,46.17543,8.886583,6.004028,5.109889,5.21341,3.952528,5.654944,0.0,5.0,7.682,6.24542,3.860618,9.0,3.0,9.161445,13.15331,2.0,4.0,5.0,4.878278,5.967722,14.0,11.30878,5.0,9.354861,18.49811,16.0,3.437578,1.001389,2.745333,0.0,5.622305,10.0,14.51038,13.37592,8.727972,7.432661,11.04108,25.51289
2022-04-30 23:00:00,5.266056,2.773944,3.691783,8.184582,11.97344,25.46733,8.860888,5.097722,4.123528,9.249233,3.242722,14.23039,7.0,2.0,10.66489,37.25885,4.022512,10.0,2.0,4.873389,8.803443,2.0,5.0,20.0,3.917542,6.391444,15.0,10.49761,8.0,8.013028,12.56782,8.0,2.841094,18.975,2.474195,3.0,5.453694,10.0,14.34472,19.13417,8.787582,9.54945,12.69059,26.42136
2022-05-01 00:00:00,5.400373,3.448164,3.199531,11.69576,9.304335,8.674679,9.519494,4.011028,3.713833,12.52481,3.805778,23.76428,4.0,0.0,6.310439,38.47985,3.877173,11.0,2.0,4.655472,10.43193,1.0,6.0,8.0,7.095556,7.631161,8.0,10.0655,8.0,8.366555,4.410449,5.0,2.824107,13.00833,1.867972,5.0,6.157917,11.0,9.984568,16.6778,12.94178,8.813886,15.17587,16.5996
2022-05-01 01:00:00,4.663836,3.435795,3.188274,15.09068,19.61164,9.017359,11.40515,5.197843,11.0787,14.42164,5.110131,39.2365,1.0,2.0,8.532994,27.49084,3.52284,6.0,1.0,5.058379,9.513848,2.0,6.0,7.0,6.075964,6.941182,6.0,9.165784,7.0,9.756567,2.852132,3.0,3.250289,13.0,1.645784,1.0,5.141274,8.0,8.899024,16.32978,9.915118,9.145051,10.41713,19.05794
2022-05-01 02:00:00,3.978917,3.160694,3.855256,23.90764,8.822637,11.12864,12.34153,6.416806,3.850361,13.13684,4.935472,27.81705,2.0,4.0,8.006333,15.52503,3.510373,8.0,2.0,7.098444,7.654222,2.0,5.0,17.0,4.791667,5.441333,3.0,8.254222,9.0,10.20675,5.129512,15.0,3.462764,14.99722,1.594056,0.0,5.249917,8.0,9.880597,15.52492,9.999117,9.834683,9.971494,14.87864
2022-05-01 03:00:00,3.062833,2.987861,5.092678,18.55872,6.113485,17.46853,15.60531,9.39,3.574083,10.53834,5.052834,16.75322,3.0,2.0,3.956111,5.512819,3.400996,6.0,1.0,5.618333,6.510943,1.0,5.0,14.0,2.8075,5.653389,3.0,9.254222,9.0,8.656276,7.81179,10.0,4.217588,14.00139,1.852583,1.0,3.027417,11.0,11.80732,10.78661,9.266588,8.30477,14.10609,34.54528
2022-05-01 04:00:00,2.631556,4.046389,4.785103,19.53585,5.691846,6.458402,17.46955,12.50431,2.814667,9.759209,4.280917,14.62386,4.0,3.0,5.458416,4.047618,3.384363,4.0,0.0,5.870167,5.411109,2.0,3.0,15.0,2.803722,16.98103,5.0,7.372833,8.0,7.433846,1.483415,9.0,3.7319,14.0,1.826639,0.0,4.951639,6.0,9.972929,9.05125,11.02286,5.437583,14.72549,20.1378
2022-05-01 05:00:00,1.891139,4.021861,4.792489,17.43736,5.65086,15.57033,21.67056,11.46867,6.852972,12.65306,3.678167,14.59106,3.0,3.0,9.388945,4.291819,3.358741,5.0,0.0,5.709667,6.862082,5.0,4.0,7.0,2.26925,12.4995,5.0,7.03925,9.0,6.728764,2.079665,10.0,3.713802,22.9875,1.678667,0.0,4.610111,3.0,6.731819,11.02364,10.44253,4.999394,7.576823,11.73822
2022-05-01 06:00:00,2.394944,3.601528,5.224736,16.14953,5.998623,13.20166,20.12036,6.261278,6.758333,20.16036,3.7105,13.27317,2.0,1.0,8.568417,6.24542,3.314584,7.0,0.0,6.290417,5.655582,4.0,3.0,7.0,2.233014,13.892,0.0,7.379278,7.0,6.47754,2.019332,9.0,3.975243,22.00139,1.701056,3.0,6.804222,3.0,6.058221,11.05919,10.03602,5.915306,5.043353,7.948666
2022-05-01 07:00:00,1.569361,2.587361,5.466828,14.63531,5.0615,6.91036,13.01042,6.210166,15.1255,18.20773,4.430333,9.360167,3.0,3.0,5.955555,7.710621,3.471486,7.0,0.0,5.435222,4.455165,2.0,7.0,9.0,2.794972,10.84472,0.0,6.373237,5.0,6.487069,1.978625,14.0,3.713146,22.0,1.878111,4.0,4.992055,1.0,5.995123,12.12889,10.89203,6.217958,4.522964,3.314471
2022-05-01 08:00:00,1.379943,3.286921,4.11595,20.89844,4.782457,33.00386,8.339524,9.021389,8.56625,13.49633,4.603111,5.853917,2.0,5.0,4.978684,7.222221,3.785823,5.0,0.0,6.55575,2.800266,1.0,9.0,6.0,1.504181,14.82229,0.0,8.180445,5.0,5.679762,1.589352,11.0,3.241663,10.01667,2.822611,2.0,5.709472,2.0,6.104041,13.11414,9.988697,7.18437,4.044268,2.792371
2022-05-01 09:00:00,2.120818,3.786686,4.655121,15.63608,4.465179,36.73914,7.882909,9.354575,9.987308,8.713223,5.86115,6.00866,1.0,3.0,6.422346,5.512819,3.694403,3.0,2.0,11.43324,2.858787,2.0,8.0,9.0,4.431013,17.50736,0.0,7.540229,6.0,4.715887,1.46884,11.0,3.318576,10.99861,2.234575,1.0,3.038137,5.0,9.419899,10.28944,7.10079,8.200082,4.174194,3.167916
2022-05-01 10:00:00,3.702194,2.690972,7.554061,23.12575,4.295457,5.549958,8.672277,7.151389,10.44875,7.342075,9.669611,5.323111,0.0,5.0,7.40075,7.466422,3.541337,4.0,0.0,15.95458,3.400665,6.0,6.0,5.0,11.68878,7.749667,0.0,4.800528,4.0,4.537041,2.336221,13.0,3.260186,10.00139,2.611111,0.0,3.140306,3.0,8.356248,9.140639,5.979422,8.125472,4.840476,3.731194
2022-05-01 11:00:00,3.409806,6.227944,7.274378,9.854264,4.150887,5.665263,7.508861,5.949389,8.465055,5.240575,7.654139,5.270083,0.0,3.0,8.344611,6.24542,4.263692,5.0,0.0,11.58036,3.385082,4.0,2.0,6.0,10.16692,4.360333,0.0,6.864028,3.0,4.651916,5.409443,9.0,3.856252,6.005556,2.230306,1.0,2.700556,2.0,11.3549,8.360027,5.673458,7.600409,3.540584,3.974998
2022-05-01 12:00:00,3.924583,8.486444,6.558714,3.120541,2.849387,10.11978,9.751361,5.026389,6.082278,4.006314,9.061547,5.166889,0.0,5.0,10.61361,5.024419,3.935189,4.0,0.0,9.90425,3.386554,4.0,3.0,4.0,16.0134,2.988,2.0,6.664083,4.0,3.816221,7.607082,10.0,4.186236,2.005556,4.241806,1.0,3.142806,2.0,9.846859,8.719361,4.975623,7.884772,2.96611,3.208832
2022-05-01 13:00:00,3.232333,9.132112,6.806967,2.333179,2.862998,7.28361,7.823083,4.766861,5.073945,4.186183,7.022222,7.037944,0.0,5.0,12.17333,7.954823,5.552039,1.0,1.0,8.271028,3.338222,3.0,5.0,5.0,16.37358,2.297389,2.0,6.485389,5.0,3.525276,7.024693,12.0,4.317576,2.99861,7.270167,0.0,3.023167,4.0,8.158861,8.428778,4.082424,8.581406,3.439791,1.999472
2022-05-01 14:00:00,3.059083,9.652194,6.494322,1.782624,3.060276,2.127597,6.450917,3.806028,4.802861,3.699756,6.488945,6.598417,0.0,4.0,10.94492,8.199023,4.816204,0.0,0.0,5.058722,4.103943,2.0,1.0,7.0,20.66947,2.206389,1.0,5.332389,8.0,2.814388,7.108582,7.0,5.934041,3.99861,7.997194,0.0,2.750306,5.0,6.539,7.231139,4.019495,6.129119,4.864618,1.820804
2022-05-01 15:00:00,2.779611,10.31361,7.605492,1.55936,3.064069,2.104193,6.015722,4.126111,4.5565,4.194458,6.330361,5.344028,0.0,2.0,8.618667,9.664223,4.961978,1.0,0.0,4.401389,3.575054,0.0,4.0,7.0,15.77839,1.799222,2.0,5.853389,9.0,2.287902,7.597498,9.0,5.664416,4.99861,8.433028,0.0,3.655056,5.0,5.496748,8.129416,3.960731,5.736569,6.123044,1.474249
2022-05-01 16:00:00,2.678908,8.947882,6.295228,1.602468,3.448776,2.140625,5.878006,4.401417,4.029861,4.564983,5.822306,13.52617,0.0,2.0,11.16649,8.199023,5.043116,0.0,2.0,4.814417,3.648422,,5.0,6.0,13.38932,1.996935,1.0,10.39696,7.0,1.640735,7.658493,8.0,4.640551,5.0,8.036834,0.0,4.420694,5.0,7.135486,10.84661,4.265192,6.937525,5.954662,1.403841
2022-05-01 17:00:00,3.960535,7.760231,6.383034,0.418785,3.723041,66.92825,4.786182,4.484673,3.82649,4.922461,5.423052,4.575163,0.0,2.0,10.13343,3.803419,5.347095,0.0,0.0,4.73751,3.429727,,4.0,6.0,12.51601,2.538636,1.0,10.36807,7.0,1.358477,8.821623,4.0,3.926914,3.002778,9.676242,0.0,6.072549,5.0,5.084222,11.38024,4.815247,8.045766,7.024974,1.510277
2022-05-01 18:00:00,6.953306,10.39619,6.119086,0.605554,3.540582,52.21929,5.371972,4.426195,3.495028,5.573825,6.014972,4.668305,0.0,1.0,10.956,4.536018,5.417171,2.0,0.0,5.938833,3.459666,0.0,5.0,6.0,12.99868,3.646889,5.0,9.232472,6.0,1.626901,9.844595,5.0,4.411798,4.99722,9.463278,,5.605111,5.0,4.707276,10.09675,4.215593,8.107503,8.557003,1.689138
2022-05-01 19:00:00,5.267556,7.827806,6.927183,1.00325,3.242402,41.52406,5.945861,4.086333,3.312556,5.925217,6.205306,6.531694,0.0,3.0,9.7555,7.954823,5.333777,1.0,0.0,6.388139,3.177887,0.0,7.0,5.0,9.610778,5.002778,5.0,7.975972,6.0,3.012,8.920944,1.0,4.525135,5.99861,8.898889,,5.901583,5.0,7.512373,11.04872,4.899684,7.145675,7.747438,1.86861
2022-05-01 20:00:00,5.026,5.3955,4.704228,0.947387,3.351763,61.57,6.935167,4.078667,3.259222,6.645425,5.34275,7.019055,,5.0,11.72625,7.222221,5.193452,0.0,0.0,6.412028,3.28461,0.0,5.0,3.0,6.842708,5.797722,3.0,8.534972,6.0,4.352722,7.224069,0.0,4.642014,5.001389,9.338305,,5.580945,6.0,9.313901,12.17744,7.817661,6.952653,8.534406,3.15136
2022-05-01 21:00:00,5.052361,3.5715,3.575508,3.045471,3.138652,30.42926,10.35886,3.968806,3.135778,8.182408,4.353722,8.9685,0.0,3.0,12.98253,4.536018,5.66894,2.0,0.0,5.836,5.150026,3.0,4.0,4.0,5.773861,6.339861,5.0,8.668944,6.0,6.908123,6.073998,6.0,5.038308,6.99722,7.359472,,5.597889,7.0,7.463665,13.45711,6.227735,7.149125,8.101107,13.01136
2022-05-01 22:00:00,5.835472,2.165778,3.196783,3.639708,3.105485,39.30568,6.994222,4.047667,2.012917,5.609222,4.11731,13.18147,0.0,6.0,12.38247,5.757019,5.395312,3.0,0.0,5.755195,3.251137,1.0,7.0,6.0,4.11657,4.380139,5.0,9.199972,7.0,5.66454,5.259762,7.0,5.202664,7.0,6.404806,0.0,5.631222,9.0,9.922804,14.01653,9.889574,6.197872,8.245682,2.811638
2022-05-01 23:00:00,4.935611,2.002861,3.191489,5.625887,3.159693,16.24954,5.149778,2.827556,1.38925,3.540895,3.839722,12.56908,0.0,5.0,10.01647,6.489621,5.281418,3.0,1.0,4.168778,2.439554,2.0,4.0,8.0,3.639486,3.481611,5.0,7.932889,7.0,8.765847,5.078791,6.0,4.315993,7.99861,5.963806,0.0,5.410083,7.0,9.602873,12.87475,6.747031,6.234705,8.631925,2.63286
2022-05-02 00:00:00,4.534081,2.135,4.49,4.232469,2.571299,3.764944,4.235833,2.071417,1.580111,2.612017,3.749056,20.30761,0.0,4.0,7.359971,6.001221,5.529272,4.0,0.0,3.93975,2.229851,2.0,5.0,8.0,3.263167,3.525804,6.0,5.995083,7.0,5.326304,4.257551,7.0,4.266109,17.98611,5.053333,0.0,3.925806,6.0,7.497958,9.575889,5.265751,3.8616,7.254422,3.641045
2022-05-02 01:00:00,4.583396,1.840263,3.793415,2.789589,3.399971,4.509318,4.554121,2.245817,1.799425,2.964407,4.71,11.07585,0.0,6.0,6.877222,7.954823,5.510157,2.0,0.0,3.211294,2.027121,4.0,7.0,6.0,2.933137,3.649424,7.0,5.278399,6.0,4.243404,7.523318,7.0,4.240169,6.016665,5.35781,0.0,3.522908,6.0,8.284956,9.487503,6.505167,2.793989,5.178359,7.096665
2022-05-02 02:00:00,4.081722,1.923667,4.271345,2.676193,6.05375,13.09688,4.714056,2.522972,1.967667,3.049647,4.968083,6.022917,0.0,7.0,5.316028,10.64103,5.547567,3.0,0.0,3.117583,1.911638,4.0,7.0,4.0,2.568639,4.480889,7.0,4.556083,8.0,5.318652,8.717623,7.0,3.780715,5.001389,5.098222,,3.672194,4.0,8.978458,8.964278,5.416178,2.750711,4.90929,16.08442
2022-05-02 03:00:00,3.828694,1.826167,3.767036,3.947791,5.376777,14.30781,4.223028,2.411611,2.464472,2.814072,4.451694,4.612222,1.0,7.0,3.747611,5.512819,5.358626,5.0,0.0,2.257972,2.105248,3.0,6.0,5.0,2.893931,3.93075,6.0,3.871583,7.0,6.125861,6.786291,8.0,4.132009,5.99861,4.789528,,3.3585,4.0,8.228596,7.454639,5.382965,2.787757,6.583802,4.991943
2022-05-02 04:00:00,2.441361,1.547639,3.152294,3.56625,6.628915,5.659276,4.336,2.774111,2.193639,2.106097,3.580055,3.925917,0.0,7.0,3.009917,0.384615,4.399023,4.0,0.0,1.623972,2.060861,3.0,7.0,7.0,2.257208,3.645,6.0,3.167194,5.0,6.421041,6.182776,8.0,3.713865,3.004167,4.194806,0.0,4.0535,4.0,2.469041,7.399944,5.732683,2.81074,5.050075,2.468444
2022-05-02 05:00:00,2.540444,1.526917,2.936872,3.397375,5.210583,6.640082,4.512139,2.148972,1.749639,1.909203,3.031194,3.468167,0.0,6.0,2.614805,2.826617,4.348948,3.0,0.0,1.670028,1.797472,1.0,6.0,9.0,1.539389,3.698944,8.0,3.578556,5.0,8.117596,12.74793,6.0,4.179696,2.001389,3.953528,0.0,3.595389,4.0,1.905361,7.171083,10.59689,3.313803,3.94737,3.148972
2022-05-02 06:00:00,2.222556,1.306083,2.416181,2.545041,4.916902,6.675291,3.7445,2.967278,1.897528,1.714717,2.173667,3.340861,2.0,7.0,3.323195,3.559217,4.542961,3.0,,2.040583,1.713832,0.0,7.0,15.0,1.253569,1.910389,4.0,2.890904,6.0,10.33549,13.20926,5.0,4.126357,,3.533722,0.0,2.855361,4.0,2.338526,6.3295,8.148597,3.741186,4.071763,1.478916
2022-05-02 07:00:00,2.453361,1.43275,1.804069,3.009263,6.666944,7.29575,4.158667,2.047833,1.929778,1.323893,,2.381722,2.0,6.0,3.779361,5.024419,4.256876,3.0,0.0,1.751389,2.105055,2.0,4.0,6.0,1.079333,1.591028,0.0,2.907222,5.0,7.796721,9.258166,7.0,3.912692,8.358332,2.630583,0.0,2.292833,4.0,3.201416,5.510861,11.46282,3.961553,4.157497,1.77625
2022-05-02 08:00:00,1.370259,1.318955,1.697904,3.130693,5.904778,6.702569,4.135922,2.85075,4.237056,1.224174,1.731694,3.186139,0.0,5.0,3.662602,6.978022,4.374619,4.0,0.0,1.948278,1.570088,2.0,1.0,4.0,0.841875,1.91872,0.0,3.05575,3.0,6.751097,8.166726,7.0,3.648895,4.004167,2.036583,0.0,3.702889,4.0,4.764721,5.321445,8.731413,3.518843,5.310181,2.260847
2022-05-02 09:00:00,2.389497,0.6913205,3.701037,3.748142,2.213665,10.8129,5.599758,2.627484,4.572765,1.195376,4.187301,1.968856,0.0,2.0,3.512377,5.26862,5.115245,4.0,,2.580887,1.71103,7.0,3.0,6.0,0.656634,1.334727,0.0,4.456144,4.0,7.345334,8.364251,9.0,3.174511,0.005555,3.045915,0.0,1.818268,5.0,7.40072,6.298386,6.401661,2.779564,7.656805,1.459166
2022-05-02 10:00:00,1.391306,1.115806,7.001217,2.239415,1.986346,5.369389,5.623917,3.4145,4.475417,1.281303,4.613659,1.055861,4.0,1.0,2.779833,3.559217,4.003042,3.0,0.0,3.365261,1.917721,5.0,2.0,8.0,,1.492139,0.0,2.461739,6.0,5.97875,10.60046,6.0,2.609621,0.0,2.801111,0.0,1.888583,3.0,6.544498,3.258945,4.226603,3.652986,3.766489,1.082416
2022-05-02 11:00:00,1.1165,2.664111,6.203067,0.633485,2.178721,5.427012,3.555722,4.053417,7.287333,0.985118,5.473877,0.10675,2.0,1.0,2.997611,4.291819,3.822546,1.0,0.0,4.243195,1.908555,1.0,3.0,5.0,2.978292,1.206333,1.0,1.714333,6.0,3.759555,8.819263,10.0,2.260122,0.99861,2.749028,1.0,2.094472,1.0,7.746387,2.754472,4.094672,,2.790328,1.506083
